,0,1,2,3,4
100,210.47,210.58333333333334,210.9076576,0.2075114791849048,Serious!
101,210.32,210.58333333333334,210.9076576,0.27863265216976174,Serious!
102,210.32,210.58333333333334,210.9076576,0.27863265216976174,Serious!
103,210.4,210.58333333333334,210.9076576,0.24070135991116687,Serious!
104,210.4,210.58333333333334,210.9076576,0.24070135991116687,Serious!
105,210.4,210.58333333333334,210.9076576,0.24070135991116687,Serious!
106,210.4,210.58333333333334,210.9076576,0.24070135991116687,Serious!
107,210.37,210.41666666666666,210.9076576,0.2549255945081383,Serious!
108,210.37,210.41666666666666,210.9076576,0.2549255945081383,Serious!
109,210.29,210.41666666666666,210.9076576,0.2928568867667331,Serious!
110,210.29,210.41666666666666,210.9076576,0.2928568867667331,Serious!
111,210.3,210.41666666666666,210.9076576,0.28811547523440034,Serious!
112,210.3,210.41666666666666,210.9076576,0.28811547523440034,Serious!
113,210.27,210.41666666666666,210.9076576,0.3023397098313717,Incoming!
114,210.27,210.41666666666666,210.9076576,0.3023397098313717,Incoming!
115,210.24,210.41666666666666,210.9076576,0.31656394442834307,Incoming!
116,210.24,210.41666666666666,210.9076576,0.31656394442834307,Incoming!
117,210.19,210.41666666666666,210.9076576,0.3402710020899665,Incoming!
118,210.19,210.41666666666666,210.9076576,0.3402710020899665,Incoming!
119,210.23,210.41666666666666,210.9076576,0.32130535596067583,Incoming!
120,210.23,210.41666666666666,210.9076576,0.32130535596067583,Incoming!
121,210.16,210.41666666666666,210.9076576,0.35449523668693794,Alert!
122,210.16,210.41666666666666,210.9076576,0.35449523668693794,Alert!
123,210.16,210.41666666666666,210.9076576,0.35449523668693794,Alert!
124,210.16,210.41666666666666,210.9076576,0.35449523668693794,Alert!
125,210.16,210.41666666666666,210.57270818,0.19599319568385,Caution!
126,210.16,210.41666666666666,210.57270818,0.19599319568385,Caution!
127,210.16,210.41666666666666,210.57270818,0.19599319568385,Caution!
128,210.16,210.41666666666666,210.57270818,0.19599319568385,Caution!
129,210.15,210.41666666666666,210.57270818,0.20074214918614472,Serious!
130,210.15,210.41666666666666,210.57270818,0.20074214918614472,Serious!
131,210.18,210.41666666666666,210.57270818,0.18649528867924714,Caution!
132,210.18,210.41666666666666,210.57270818,0.18649528867924714,Caution!
133,210.17,210.41666666666666,210.57270818,0.1912442421815553,Caution!
134,210.17,210.41666666666666,210.57270818,0.1912442421815553,Caution!
135,210.2,210.41666666666666,210.57270818,0.17699738167465773,Caution!
136,210.2,210.41666666666666,210.57270818,0.17699738167465773,Caution!
137,210.18,210.41666666666666,210.57270818,0.18649528867924714,Caution!
138,210.18,210.41666666666666,210.57270818,0.18649528867924714,Caution!
139,210.19,210.41666666666666,210.57270818,0.1817463351769524,Caution!
140,210.19,210.41666666666666,210.57270818,0.1817463351769524,Caution!
141,210.19,210.41666666666666,210.57270818,0.1817463351769524,Caution!
142,210.19,210.41666666666666,210.57270818,0.1817463351769524,Caution!
143,210.27,210.41666666666666,210.57270818,0.14375470715855435,
144,210.22,210.5,210.57270818,0.16749947467005483,Caution!
145,210.22,210.5,210.57270818,0.16749947467005483,Caution!
146,210.26,210.5,210.57270818,0.14850366066086254,
147,210.34,210.5,210.57270818,0.11051203264246447,
148,210.33,210.5,210.57270818,0.11526098614475916,
149,210.22,210.5,210.57270818,0.16749947467005483,Caution!
150,210.22,210.5,210.57270818,0.16749947467005483,Caution!
151,210.23,210.5,210.57270818,0.16275052116776012,Caution!
152,210.23,210.5,210.57270818,0.16275052116776012,Caution!
153,210.29,210.58333333333334,210.57270818,0.13929560743966002,
154,210.22,210.58333333333334,210.57270818,0.1725366046695737,Caution!
155,210.22,210.58333333333334,210.57270818,0.1725366046695737,Caution!
156,210.27,210.58333333333334,210.57270818,0.14879303521962764,
157,210.24,210.58333333333334,210.57270818,0.16303917688959257,Caution!
158,210.24,210.58333333333334,210.57270818,0.16303917688959257,Caution!
159,210.23,210.58333333333334,210.57270818,0.1677878907795899,Caution!
160,210.23,210.58333333333334,210.57270818,0.1677878907795899,Caution!
161,210.23,210.58333333333334,210.57270818,0.1677878907795899,Caution!
162,210.23,210.58333333333334,210.57270818,0.1677878907795899,Caution!
163,210.22,210.58333333333334,210.57270818,0.1725366046695737,Caution!
164,210.22,210.58333333333334,210.57270818,0.1725366046695737,Caution!
165,210.17,210.16666666666666,210.57270818,0.19282722668232022,Caution!
166,210.17,210.16666666666666,210.57270818,0.19282722668232022,Caution!
167,210.15,210.16666666666666,210.57270818,0.20074214918614472,Serious!
168,210.15,210.16666666666666,210.57270818,0.20074214918614472,Serious!
169,210.13,210.16666666666666,210.57270818,0.21024005619074762,Serious!
170,210.13,210.16666666666666,210.57270818,0.21024005619074762,Serious!
171,210.16,210.16666666666666,210.57270818,0.19599319568385,Caution!
172,210.16,210.16666666666666,210.57270818,0.19599319568385,Caution!
173,210.15,210.16666666666666,210.57270818,0.20074214918614472,Serious!
174,210.15,210.16666666666666,210.57270818,0.20074214918614472,Serious!
175,210.11,210.16666666666666,210.57270818,0.219737963195337,Serious!
176,210.11,210.16666666666666,210.57270818,0.219737963195337,Serious!
177,210.17,210.16666666666666,210.57270818,0.19282722668232022,Caution!
178,210.17,210.16666666666666,210.57270818,0.19282722668232022,Caution!
179,210.1,210.08333333333334,210.57270818,0.2324018392014697,Serious!
180,210.1,210.08333333333334,210.57270818,0.2324018392014697,Serious!
181,210.15,210.08333333333334,210.57270818,0.2324018392014697,Serious!
182,210.15,210.08333333333334,210.57270818,0.2324018392014697,Serious!
183,210.11,210.08333333333334,210.57270818,0.2324018392014697,Serious!
184,210.11,210.08333333333334,210.57270818,0.2324018392014697,Serious!
185,210.15,210.08333333333334,210.57270818,0.2324018392014697,Serious!
186,210.15,210.08333333333334,210.57270818,0.2324018392014697,Serious!
187,210.07,210.08333333333334,210.57270818,0.23873377720454278,Serious!
188,210.07,210.08333333333334,210.57270818,0.23873377720454278,Serious!
189,210.14,210.08333333333334,210.57270818,0.2324018392014697,Serious!
190,210.14,210.08333333333334,210.57270818,0.2324018392014697,Serious!
191,210.09,210.08333333333334,210.57270818,0.2324018392014697,Serious!
192,210.09,210.08333333333334,210.57270818,0.2324018392014697,Serious!
193,210.13,210.08333333333334,210.57270818,0.2324018392014697,Serious!
194,210.13,210.08333333333334,210.57270818,0.2324018392014697,Serious!
195,210.08,210.08333333333334,210.57270818,0.2339848237022346,Serious!
196,210.08,210.08333333333334,210.57270818,0.2339848237022346,Serious!
197,210.18,210.08333333333334,210.57270818,0.2324018392014697,Serious!
198,210.18,210.08333333333334,210.57270818,0.2324018392014697,Serious!
199,210.18,210.08333333333334,210.57270818,0.2324018392014697,Serious!
200,210.18,210.08333333333334,210.57270818,0.2324018392014697,Serious!
201,210.13,210.08333333333334,210.57270818,0.2324018392014697,Serious!
202,210.13,210.08333333333334,210.57270818,0.2324018392014697,Serious!
203,210.2,210.08333333333334,210.57270818,0.2324018392014697,Serious!
204,210.2,210.08333333333334,210.57270818,0.2324018392014697,Serious!
205,210.14,210.08333333333334,210.57270818,0.2324018392014697,Serious!
206,210.14,210.08333333333334,210.57270818,0.2324018392014697,Serious!
207,210.19,210.08333333333334,210.44800733,0.17328460425610676,Caution!
208,210.19,210.08333333333334,210.44800733,0.17328460425610676,Caution!
209,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
210,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
211,210.13,210.08333333333334,210.50005116,0.1979656652671834,Caution!
212,210.13,210.08333333333334,210.50005116,0.1979656652671834,Caution!
213,210.15,210.08333333333334,210.50005116,0.1979656652671834,Caution!
214,210.15,210.08333333333334,210.50005116,0.1979656652671834,Caution!
215,210.19,210.08333333333334,210.50005116,0.1979656652671834,Caution!
216,210.19,210.08333333333334,210.50005116,0.1979656652671834,Caution!
217,210.17,210.08333333333334,210.50005116,0.1979656652671834,Caution!
218,210.17,210.08333333333334,210.50005116,0.1979656652671834,Caution!
219,210.19,210.08333333333334,210.50005116,0.1979656652671834,Caution!
220,210.19,210.08333333333334,210.50005116,0.1979656652671834,Caution!
221,210.17,210.08333333333334,210.50005116,0.1979656652671834,Caution!
222,210.17,210.08333333333334,210.50005116,0.1979656652671834,Caution!
223,210.08,210.08333333333334,210.50005116,0.19954919615706268,Caution!
224,210.08,210.08333333333334,210.50005116,0.19954919615706268,Caution!
225,210.08,210.08333333333334,210.50005116,0.19954919615706268,Caution!
226,210.08,210.08333333333334,210.50005116,0.19954919615706268,Caution!
227,210.07,210.08333333333334,210.50005116,0.20429978882671404,Serious!
228,210.07,210.08333333333334,210.50005116,0.20429978882671404,Serious!
229,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
230,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
231,210.2,210.08333333333334,210.50005116,0.1979656652671834,Caution!
232,210.2,210.08333333333334,210.50005116,0.1979656652671834,Caution!
233,210.17,210.08333333333334,210.50005116,0.1979656652671834,Caution!
234,210.17,210.08333333333334,210.50005116,0.1979656652671834,Caution!
235,210.18,210.08333333333334,210.50005116,0.1979656652671834,Caution!
236,210.18,210.08333333333334,210.50005116,0.1979656652671834,Caution!
237,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
238,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
239,210.14,210.16666666666666,210.50005116,0.171045640139222,Caution!
240,210.14,210.16666666666666,210.50005116,0.171045640139222,Caution!
241,210.14,210.16666666666666,210.50005116,0.171045640139222,Caution!
242,210.14,210.16666666666666,210.50005116,0.171045640139222,Caution!
243,210.18,210.16666666666666,210.50005116,0.15837739302017423,Caution!
244,210.18,210.16666666666666,210.50005116,0.15837739302017423,Caution!
245,210.24,210.16666666666666,210.50005116,0.15837739302017423,Caution!
246,210.24,210.16666666666666,210.50005116,0.15837739302017423,Caution!
247,210.22,210.16666666666666,210.50005116,0.15837739302017423,Caution!
248,210.22,210.16666666666666,210.50005116,0.15837739302017423,Caution!
249,210.3,210.16666666666666,210.50005116,0.15837739302017423,Caution!
250,210.3,210.16666666666666,210.50005116,0.15837739302017423,Caution!
251,210.26,210.16666666666666,210.50005116,0.15837739302017423,Caution!
252,210.26,210.16666666666666,210.50005116,0.15837739302017423,Caution!
253,210.27,210.16666666666666,210.50005116,0.15837739302017423,Caution!
254,210.27,210.16666666666666,210.50005116,0.15837739302017423,Caution!
255,210.37,210.5,210.50005116,0.0617820087374432,
256,210.32,210.5,210.50005116,0.08553497208565951,
257,210.32,210.5,210.50005116,0.08553497208565951,
258,210.33,210.5,210.50005116,0.08078437941600815,
259,210.39,210.5,210.50005116,0.05228082339816749,
260,210.33,210.5,210.50005116,0.08078437941600815,
261,210.39,210.5,210.50005116,0.05228082339816749,
262,210.29,210.33333333333334,210.50005116,0.0997867500945866,
263,210.29,210.25,210.50005116,0.11878912077315153,
264,210.25,210.5,210.50005116,0.11878912077315153,
265,210.22,210.5,210.50005116,0.13304089878207861,
266,210.15,210.5,210.50005116,0.16629504746957063,Caution!
267,210.15,210.5,210.50005116,0.16629504746957063,Caution!
268,210.16,210.5,210.50005116,0.16154445479993276,Caution!
269,210.16,210.5,210.50005116,0.16154445479993276,Caution!
270,210.05,210.5,210.50005116,0.21380097416598973,Serious!
271,210.05,210.5,210.50005116,0.21380097416598973,Serious!
272,210.06,210.16666666666666,210.50005116,0.2090503814963519,Serious!
273,210.06,210.16666666666666,210.50005116,0.2090503814963519,Serious!
274,210.08,210.16666666666666,210.50005116,0.19954919615706268,Caution!
275,210.08,210.16666666666666,210.50005116,0.19954919615706268,Caution!
276,210.07,210.16666666666666,210.50005116,0.20429978882671404,Serious!
277,210.07,210.16666666666666,210.50005116,0.20429978882671404,Serious!
278,210.05,210.16666666666666,210.50005116,0.21380097416598973,Serious!
279,210.05,210.16666666666666,210.50005116,0.21380097416598973,Serious!
280,210.08,210.16666666666666,210.50005116,0.19954919615706268,Caution!
281,210.08,210.16666666666666,210.50005116,0.19954919615706268,Caution!
282,210.08,210.16666666666666,210.50005116,0.19954919615706268,Caution!
283,210.08,210.16666666666666,210.50005116,0.19954919615706268,Caution!
284,210.15,210.08333333333334,210.50005116,0.1979656652671834,Caution!
285,210.15,210.08333333333334,210.50005116,0.1979656652671834,Caution!
286,210.07,210.08333333333334,210.50005116,0.20429978882671404,Serious!
287,210.07,210.08333333333334,210.50005116,0.20429978882671404,Serious!
288,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
289,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
290,210.11,210.08333333333334,210.50005116,0.1979656652671834,Caution!
291,210.11,210.08333333333334,210.50005116,0.1979656652671834,Caution!
292,210.12,210.08333333333334,210.50005116,0.1979656652671834,Caution!
293,210.12,210.08333333333334,210.50005116,0.1979656652671834,Caution!
294,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
295,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
296,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
297,210.1,210.08333333333334,210.50005116,0.1979656652671834,Caution!
298,210.11,210.08333333333334,210.50005116,0.1979656652671834,Caution!
299,210.11,210.08333333333334,210.50005116,0.1979656652671834,Caution!
300,210.09,210.08333333333334,210.50005116,0.1979656652671834,Caution!
301,210.09,210.08333333333334,210.50005116,0.1979656652671834,Caution!
302,210.06,210.08333333333334,210.50005116,0.2090503814963519,Serious!
303,210.06,210.08333333333334,210.50005116,0.2090503814963519,Serious!
304,210.15,210.08333333333334,210.50005116,0.1979656652671834,Caution!
305,210.15,210.08333333333334,210.50005116,0.1979656652671834,Caution!
306,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
307,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
308,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
309,210.14,210.08333333333334,210.50005116,0.1979656652671834,Caution!
310,210.07,210.41666666666666,210.50005116,0.20429978882671404,Serious!
311,210.07,210.41666666666666,210.50005116,0.20429978882671404,Serious!
312,210.11,210.5,210.50005116,0.18529741814813558,Caution!
313,210.11,210.5,210.50005116,0.18529741814813558,Caution!
314,210.13,210.5,210.50005116,0.17579623280885986,Caution!
315,210.13,210.5,210.50005116,0.17579623280885986,Caution!
316,210.16,210.5,210.50005116,0.16154445479993276,Caution!
317,210.16,210.5,210.50005116,0.16154445479993276,Caution!
318,210.19,210.5,210.50005116,0.1472926767910057,
319,210.16,210.5,210.50005116,0.16154445479993276,Caution!
320,210.16,210.5,210.50005116,0.16154445479993276,Caution!
